source,target,type
1601817242,realKarliBonne,Reply
1601817242,realKarliBonne,Reply
1601817242,realKarliBonne,Reply
1601817242,realKarliBonne,Reply
5352252230,realKarliBonne,Reply
5352252230,realKarliBonne,Reply
5352252230,realKarliBonne,Reply
5352252230,realKarliBonne,Reply
195423657,BannonWarRoom,Reply
195423657,BannonWarRoom,Reply
195423657,BannonWarRoom,Reply
195423657,BannonWarRoom,Reply
2042706885,BannonWarRoom,Reply
2042706885,BannonWarRoom,Reply
2042706885,BannonWarRoom,Reply
2042706885,BannonWarRoom,Reply
1516606831,BannonWarRoom,Reply
1516606831,BannonWarRoom,Reply
1516606831,BannonWarRoom,Reply
1516606831,BannonWarRoom,Reply
1574443962,NTDNews,Reply
1574443962,NTDNews,Reply
1574443962,NTDNews,Reply
1559646459,NTDNews,Reply
1559646459,NTDNews,Reply
1559646459,NTDNews,Reply
1559646459,NTDNews,Reply
1534720232,NTDNews,Reply
1534720232,NTDNews,Reply
1534720232,NTDNews,Reply
1950362736,HOTWisconsin,Reply
1950362736,HOTWisconsin,Reply
1950362736,HOTWisconsin,Reply
1453655605,pjwnews,Reply
1453655605,pjwnews,Reply
1453655605,pjwnews,Reply
1453655605,pjwnews,Reply
1453655605,pjwnews,Reply
1207012101,pjwnews,Reply
1207012101,pjwnews,Reply
1207012101,pjwnews,Reply
1207012101,pjwnews,Reply
1207012101,pjwnews,Reply
2066701862,TraditionalBritainGroup,Reply
2066701862,TraditionalBritainGroup,Reply
2066701862,TraditionalBritainGroup,Reply
827809478,TraditionalBritainGroup,Reply
827809478,TraditionalBritainGroup,Reply
827809478,TraditionalBritainGroup,Reply
827809478,TraditionalBritainGroup,Reply
827809478,TraditionalBritainGroup,Reply
629167651,NTDNews,Reply
629167651,NTDNews,Reply
629167651,NTDNews,Reply
1932481820,realKarliBonne,Reply
1932481820,realKarliBonne,Reply
1932481820,realKarliBonne,Reply
1552278886,realKarliBonne,Reply
1552278886,realKarliBonne,Reply
1552278886,realKarliBonne,Reply
1622171084,realKarliBonne,Reply
1622171084,realKarliBonne,Reply
1622171084,realKarliBonne,Reply
5587035262,realKarliBonne,Reply
5587035262,realKarliBonne,Reply
5587035262,realKarliBonne,Reply
799910004,realKarliBonne,Reply
799910004,realKarliBonne,Reply
799910004,realKarliBonne,Reply
1563046214,ArrestsIndictmentsJustice,Reply
1563046214,ArrestsIndictmentsJustice,Reply
1563046214,ArrestsIndictmentsJustice,Reply
1563046214,dotconnectinganons,Reply
1563046214,infowarslive,Reply
1563046214,infowarslive,Reply
1563046214,ArrestsIndictmentsJustice,Reply
1563046214,ArrestsIndictmentsJustice,Reply
1527075510,ArrestsIndictmentsJustice,Reply
1527075510,ArrestsIndictmentsJustice,Reply
1527075510,ArrestsIndictmentsJustice,Reply
1527075510,ArrestsIndictmentsJustice,Reply
1508610585,ArrestsIndictmentsJustice,Reply
1508610585,ArrestsIndictmentsJustice,Reply
1508610585,ArrestsIndictmentsJustice,Reply
1508610585,ArrestsIndictmentsJustice,Reply
1408275797,realKarliBonne,Reply
1408275797,realKarliBonne,Reply
1408275797,realKarliBonne,Reply
1431496778,realKarliBonne,Reply
1431496778,realKarliBonne,Reply
1431496778,realKarliBonne,Reply
1589192093,realKarliBonne,Reply
1589192093,realKarliBonne,Reply
1589192093,realKarliBonne,Reply
1530881971,NTDNews,Reply
1530881971,NTDNews,Reply
1530881971,NTDNews,Reply
1556771058,NTDNews,Reply
1556771058,NTDNews,Reply
1556771058,NTDNews,Reply
1556771058,NTDNews,Reply
1532546424,RedPillDealer4833,Reply
1532546424,RedPillDealer4833,Reply
1532546424,RedPillDealer4833,Reply
1543601411,RedPillDealer4833,Reply
1543601411,RedPillDealer4833,Reply
1543601411,RedPillDealer4833,Reply
1308645926,thepeoplesaudit,Reply
1308645926,thepeoplesaudit,Reply
1308645926,thepeoplesaudit,Reply
1638185404,thepeoplesaudit,Reply
1638185404,thepeoplesaudit,Reply
1638185404,Vigilant_News,Reply
1638185404,thepeoplesaudit,Reply
1872885477,realKarliBonne,Reply
1872885477,realKarliBonne,Reply
1872885477,realKarliBonne,Reply
5961238445,realKarliBonne,Reply
5961238445,realKarliBonne,Reply
5961238445,realKarliBonne,Reply
5961238445,realKarliBonne,Reply
5961238445,realKarliBonne,Reply
628348466,Grumpy_Rabbit,Reply
628348466,Grumpy_Rabbit,Reply
628348466,Grumpy_Rabbit,Reply
5361756530,pjwnews,Reply
5361756530,pjwnews,Reply
5361756530,pjwnews,Reply
5361756530,pjwnews,Reply
5361756530,pjwnews,Reply
5361756530,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
5133986918,pjwnews,Reply
1529355107,QNewsOfficialTV,Reply
1529355107,QNewsOfficialTV,Reply
1529355107,QNewsOfficialTV,Reply
1522968764,QNewsOfficialTV,Reply
1522968764,QNewsOfficialTV,Reply
1522968764,QNewsOfficialTV,Reply
1522968764,QNewsOfficialTV,Reply
1543711046,Vigilant_News,Reply
1543711046,Vigilant_News,Reply
1543711046,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1517869358,Vigilant_News,Reply
1556103682,Vigilant_News,Reply
1556103682,Vigilant_News,Reply
1556103682,Vigilant_News,Reply
5339753098,pjwnews,Reply
5339753098,pjwnews,Reply
5339753098,pjwnews,Reply
5339753098,pjwnews,Reply
5339753098,TraditionalBritainGroup,Reply
5339753098,pjwnews,Reply
5339753098,TraditionalBritainGroup,Reply
5339753098,pjwnews,Reply
5339753098,TraditionalBritainGroup,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
1429488220,pjwnews,Reply
6221716305,Airstrip1news,Reply
6221716305,Airstrip1news,Reply
6221716305,Airstrip1news,Reply
6221716305,Airstrip1news,Reply
1500382451,NTDNews,Reply
1500382451,NTDNews,Reply
1500382451,NTDNews,Reply
1697751839,NTDNews,Reply
1697751839,NTDNews,Reply
1697751839,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
5656012857,NTDNews,Reply
1507195270,NTDNews,Reply
1507195270,NTDNews,Reply
1507195270,NTDNews,Reply
1507195270,NTDNews,Reply
2135249286,pjwnews,Reply
2135249286,pjwnews,Reply
2135249286,infowarslive,Reply
2135249286,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
5483614843,pjwnews,Reply
847935033,pjwnews,Reply
847935033,pjwnews,Reply
847935033,pjwnews,Reply
1971529589,TraditionalBritainGroup,Reply
1971529589,TraditionalBritainGroup,Reply
879097961,TraditionalBritainGroup,Reply
1995708315,TraditionalBritainGroup,Reply
1995708315,pjwnews,Reply
1995708315,TraditionalBritainGroup,Reply
1995708315,TraditionalBritainGroup,Reply
1995708315,TraditionalBritainGroup,Reply
5291867893,HOTWisconsin,Reply
5291867893,HOTWisconsin,Reply
5291867893,HOTWisconsin,Reply
1553151254,utahfreedomcoalition,Reply
1553151254,utahfreedomcoalition,Reply
1783382871,QNewsOfficialTV,Reply
1783382871,QNewsOfficialTV,Reply
1504913973,realKarliBonne,Reply
1538994518,realKarliBonne,Reply
1538994518,realKarliBonne,Reply
1538994518,NTDNews,Reply
1538994518,Vigilant_News,Reply
1668378214,utahfreedomcoalition,Reply
1653212600,lifesitetelegram,Reply
1653212600,lifesitetelegram,Reply
1525763478,infowarslive,Reply
1525763478,infowarslive,Reply
1525763478,infowarslive,Reply
1341894671,infowarslive,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1724127462,ENDHUMANTRAFFICKING,Reply
1499343892,redpillpharmacist,Reply
1576608226,redpillpharmacist,Reply
1529465875,NTDNews,Reply
1253833394,PatriotArmy,Reply
1794865067,pjwnews,Reply
1651771809,NTDNews,Reply
5099467234,pjwnews,Reply
1923200794,pjwnews,Reply
1923200794,pjwnews,Reply
988953889,UnityNewsNetwork,Reply
1928729660,UnityNewsNetwork,Reply
945260749,UnityNewsNetwork,Reply
5503407300,TraditionalBritainGroup,Reply
621926171,TraditionalBritainGroup,Reply
621926171,pjwnews,Reply
621926171,pjwnews,Reply
1479306601,TraditionalBritainGroup,Reply
592313726,infowarslive,Reply
592313726,infowarslive,Reply
592313726,infowarslive,Reply
592313726,infowarslive,Reply
7725619060,SpecialQForces,Reply
6087885889,TruthHammer,Reply
1615988526,TruthHammer,Reply
1654545083,TruthHammer,Reply
595895931,accendiilcervello,Reply
595895931,accendiilcervello,Reply
1548528662,redpillpharmacist,Reply
1548528662,redpillpharmacist,Reply
1526870812,redpillpharmacist,Reply
1531521274,iGuruDevi,Reply
1531521274,redpillpharmacist,Reply
1898106868,realKarliBonne,Reply
1898106868,realKarliBonne,Reply
1898106868,realKarliBonne,Reply
5101979379,realKarliBonne,Reply
5101979379,realKarliBonne,Reply
5902458720,realKarliBonne,Reply
5902458720,realKarliBonne,Reply
5902458720,realKarliBonne,Reply
1577477111,veryreasonable,Reply
1577477111,veryreasonable,Reply
1598399114,veryreasonable,Reply
1598399114,veryreasonable,Reply
1594568882,candlesinthenight,Reply
1703772898,candlesinthenight,Reply
1703772898,Fighting4_AZ,Reply
1872831406,candlesinthenight,Reply
6697641903,stewpeters,Reply
6697641903,stewpeters,Reply
1581893728,TheWashingtonPundit,Reply
1581893728,followsthewhiterabbit,Reply
2015943404,TheWashingtonPundit,Reply
1549999497,TheWashingtonPundit,Reply
1549999497,RedPillDealer4833,Reply
1549999497,dotconnectinganons,Reply
1549999497,dotconnectinganons,Reply
1549999497,dotconnectinganons,Reply
1549999497,dotconnectinganons,Reply
1549999497,dotconnectinganons,Reply
1549999497,dotconnectinganons,Reply
2118440169,EastApp,Reply
1785307248,EastApp,Reply
1785307248,EastApp,Reply
1785307248,EastApp,Reply
1785307248,EastApp,Reply
1785307248,EastApp,Reply
1055871285,EastApp,Reply
1410254234,ArizonaAuditLiveFeeds,Reply
1410254234,NTDNews,Reply
1574590513,ArizonaAuditLiveFeeds,Reply
1505152477,ThePrisonersRecord,Reply
1536270093,ThePrisonersRecord,Reply
1536270093,ThePrisonersRecord,Reply
278193541,Vigilant_News,Reply
278193541,Vigilant_News,Reply
2115796174,Vigilant_News,Reply
2115796174,Vigilant_News,Reply
1627372973,Vigilant_News,Reply
1627372973,Vigilant_News,Reply
1787009444,Vigilant_News,Reply
1509633740,Vigilant_News,Reply
1452323634,Vigilant_News,Reply
1452323634,Vigilant_News,Reply
1452323634,Vigilant_News,Reply
1927692750,SSG_Cue,Reply
1508056180,SSG_Cue,Reply
1508056180,Vigilant_News,Reply
1508056180,Vigilant_News,Reply
1508056180,TruthHammer,Reply
1508056180,Vigilant_News,Reply
1508056180,Vigilant_News,Reply
1508056180,Vigilant_News,Reply
1508056180,realKarliBonne,Reply
1725156699,SSG_Cue,Reply
1487427535,westcoast_intel,Reply
1592850661,westcoast_intel,Reply
1592850661,westcoast_intel,Reply
1477637307,westcoast_intel,Reply
1477637307,westcoast_intel,Reply
1477637307,westcoast_intel,Reply
1477637307,infowarslive,Reply
1477637307,infowarslive,Reply
1477637307,robinmg,Reply
1529526376,realKarliBonne,Reply
1516710700,realKarliBonne,Reply
1516710700,candlesinthenight,Reply
1516710700,candlesinthenight,Reply
1516710700,candlesinthenight,Reply
1471496754,Vigilant_News,Reply
1574200306,BannonWarRoom,Reply
1575646399,BannonWarRoom,Reply
1574154560,QuebecReveille,Reply
100073985,pjwnews,Reply
1526292670,pjwnews,Reply
1568123722,Fighting4_AZ,Reply
1568123722,Fighting4_AZ,Reply
1573790235,QNewsOfficialTV,Reply
1555455894,NTDNews,Reply
1990492723,QNewsOfficialTV,Reply
1990492723,QNewsOfficialTV,Reply
1480705335,QNewsOfficialTV,Reply
1480705335,QNewsOfficialTV,Reply
1480705335,QNewsOfficialTV,Reply
1480705335,QNewsOfficialTV,Reply
1639685630,Vigilant_News,Reply
1639685630,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
1449340122,Vigilant_News,Reply
5815588314,Vigilant_News,Reply
5815588314,Vigilant_News,Reply
5815588314,Vigilant_News,Reply
1432341901,Fighting4_AZ,Reply
1432341901,realKarliBonne,Reply
1432341901,Fighting4_AZ,Reply
1432341901,Fighting4_AZ,Reply
1432341901,Fighting4_AZ,Reply
1432341901,Fighting4_AZ,Reply
5347520546,TraditionalBritainGroup,Reply
5545323145,TraditionalBritainGroup,Reply
2010985304,realKarliBonne,Reply
1437627238,veryreasonable,Reply
1515162672,veryreasonable,Reply
5727095437,NTDNews,Reply
5216005953,realKarliBonne,Reply
6212299017,realKarliBonne,Reply
1666511361,realKarliBonne,Reply
1330394362,realKarliBonne,Reply
1485700833,realKarliBonne,Reply
1653595819,QNewsOfficialTV,Reply
1761552293,QNewsOfficialTV,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1584548312,HOTWisconsin,Reply
1453664011,NTDNews,Reply
1453664011,NTDNews,Reply
1453664011,NTDNews,Reply
1453664011,NTDNews,Reply
1561965215,QNewsOfficialTV,Reply
1561965215,QNewsOfficialTV,Reply
1573371457,QNewsOfficialTV,Reply
1573371457,QNewsOfficialTV,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1529077448,ArrestsIndictmentsJustice,Reply
1549458032,ArrestsIndictmentsJustice,Reply
1515938565,Qrashthematrix,Reply
1436287666,Qrashthematrix,Reply
6976664788,Owen_Shroyer,Reply
1917644872,Vigilant_News,Reply
1917644872,Vigilant_News,Reply
1947991066,QNewsOfficialTV,Reply
6010867447,QNewsOfficialTV,Reply
6010867447,QNewsOfficialTV,Reply
1458275782,QuebecReveille,Reply
1733350855,QuebecReveille,Reply
1417995594,Not_On_The_Beeb,Reply
1014017445,Not_On_The_Beeb,Reply
1014017445,Not_On_The_Beeb,Reply
1014017445,Not_On_The_Beeb,Reply
2105272833,Not_On_The_Beeb,Reply
2105272833,Not_On_The_Beeb,Reply
2105272833,Not_On_The_Beeb,Reply
1849989523,Not_On_The_Beeb,Reply
6996980411,Qrashthematrix,Reply
1372841698,Qrashthematrix,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
7007424750,QNewsOfficialTV,Reply
6820395843,QNewsOfficialTV,Reply
5218831173,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1888100061,QNewsOfficialTV,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1693764815,Qrashthematrix,Reply
1647067847,Qrashthematrix,Reply
1647067847,Qrashthematrix,Reply
2020524283,Qrashthematrix,Reply
2020524283,Qrashthematrix,Reply
5101302495,pjwnews,Reply
5101302495,pjwnews,Reply
198712516,pjwnews,Reply
198712516,pjwnews,Reply
198712516,pjwnews,Reply
198712516,pjwnews,Reply
198712516,pjwnews,Reply
1539294129,pjwnews,Reply
1287662060,infowarslive,Reply
1287662060,infowarslive,Reply
1287662060,infowarslive,Reply
1287662060,infowarslive,Reply
1287662060,infowarslive,Reply
1287662060,infowarslive,Reply
386961493,infowarslive,Reply
5158939595,followsthewhiterabbit,Reply
6089194070,followsthewhiterabbit,Reply
7170474713,followsthewhiterabbit,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,followsthewhiterabbit,Reply
7170474713,QNewsOfficialTV,Reply
7170474713,QNewsOfficialTV,Reply
5815511513,infowarslive,Reply
1611258496,infowarslive,Reply
1611258496,infowarslive,Reply
1574666926,Qrashthematrix,Reply
1892980984,Qrashthematrix,Reply
6369564486,Qrashthematrix,Reply
6355464171,Qrashthematrix,Reply
7160241973,Qrashthematrix,Reply
7160241973,Qrashthematrix,Reply
7160241973,Qrashthematrix,Reply
7160241973,Qrashthematrix,Reply
7160241973,Qrashthematrix,Reply
6070457329,Qrashthematrix,Reply
1506716813,Qrashthematrix,Reply
1660102510,Qrashthematrix,Reply
1804227300,SpecialQForces,Reply
1544375276,QNewsOfficialTV,Reply
1583499521,followsthewhiterabbit,Reply
1583499521,followsthewhiterabbit,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1654992915,infowarslive,Reply
1529090245,Qrashthematrix,Reply
1568718099,Qrashthematrix,Reply
751283612,Qrashthematrix,Reply
751283612,thepeoplesaudit,Reply
7086493829,infowarslive,Reply
1299895457,infowarslive,Reply
1299895457,infowarslive,Reply
1299895457,BannonWarRoom,Reply
1299895457,infowarslive,Reply
1364296117,infowarslive,Reply
5969200740,infowarslive,Reply
5969200740,infowarslive,Reply
5969200740,infowarslive,Reply
5969200740,infowarslive,Reply
1530056242,QNewsOfficialTV,Reply
1409584394,NTDNews,Reply
1548042533,Qrashthematrix,Reply
1548042533,Qrashthematrix,Reply
1583251757,Qrashthematrix,Reply
1578850834,Qrashthematrix,Reply
1578850834,Qrashthematrix,Reply
1615768029,Qrashthematrix,Reply
1615768029,Qrashthematrix,Reply
1615768029,Qrashthematrix,Reply
1615768029,Qrashthematrix,Reply
6528597851,Qrashthematrix,Reply
6528597851,Qrashthematrix,Reply
7250896611,lifesitetelegram,Reply
5556318526,lifesitetelegram,Reply
1326915401,Qrashthematrix,Reply
2134020036,Qrashthematrix,Reply
1695513495,Qrashthematrix,Reply
1695513495,Qrashthematrix,Reply
1695513495,Qrashthematrix,Reply
1695513495,Qrashthematrix,Reply
1695513495,Qrashthematrix,Reply
858768648,QNewsOfficialTV,Reply
858768648,QNewsOfficialTV,Reply
858768648,QNewsOfficialTV,Reply
1461433661,Qrashthematrix,Reply
1545714434,Qrashthematrix,Reply
1352792396,QNewsOfficialTV,Reply
1352792396,QNewsOfficialTV,Reply
1352792396,QNewsOfficialTV,Reply
1594344357,QNewsOfficialTV,Reply
